"HALTESTELLEN_ID";"TYP";"DIVA";"NAME";"GEMEINDE";"GEMEINDE_ID";"WGS84_LAT";"WGS84_LON";"STAND"
214460390;"stop";60200285;"Erlaaer Straße";"Wien";90000;48.1414801002957;16.3165659664382;""
214460391;"stop";60200286;"Erlachplatz";"Wien";90000;48.1786282769306;16.3693301141682;""
214460392;"stop";60200287;"Erndtgasse";"Wien";90000;48.2373220366074;16.3226546899414;""
214460393;"stop";60200288;"Erzherzog-Karl-Straße";"Wien";90000;48.2297632646687;16.4528560972959;""
214460394;"stop";60200289;"Erdberg";"Wien";90000;48.1911430940134;16.414301445905;""
214460395;"stop";60200290;"Donaustadtbrücke";"Wien";90000;48.2117890797184;16.4401268208798;""
214460396;"stop";60200291;"Eselstiege";"Wien";90000;48.2243890450837;16.2868176262675;""
214460397;"stop";60200292;"Eslarngasse";"Wien";90000;48.1967299536692;16.3958814818164;""
214460398;"stop";60200293;"Esterhazygasse";"Wien";90000;48.1952336502822;16.3510339742708;""
214460399;"stop";60200294;"Etrichstraße";"Wien";90000;48.1485003233293;16.4613263113231;""
214460400;"stop";60200295;"Daumegasse";"Wien";90000;48.1639856481982;16.3743886259298;""
214460401;"stop";60200296;"Evangelischer Friedhof";"Wien";90000;48.1798446276481;16.3602676122306;""
214460402;"stop";60200297;"Eßling Schule";"Wien";90000;48.2141341358386;16.5262095624378;""
214460403;"stop";60200298;"Eßling Friedhof";"Wien";90000;48.2162294640811;16.5316268496785;""
214460404;"stop";60200299;"Aspernstraße";"Wien";90000;48.2224454576238;16.4747628192784;""
214460405;"stop";60200300;"Fasangasse";"Wien";90000;48.1884073359728;16.3850317084352;""
214460406;"stop";60200301;"Heiligenstadt, 12.-Februar-Pl.";"Wien";90000;48.248956928353;16.3626295821657;""
214460407;"stop";60200302;"Diesterweggasse";"Wien";90000;48.193755863391;16.306337024869;""
214460408;"stop";60200303;"Wattmanngasse/Elisabethallee";"Wien";90000;48.1764583330131;16.2949985160533;""
214460409;"stop";60200304;"Felix-Dahn-Straße";"Wien";90000;48.2400293218112;16.3259658226841;""
214460410;"stop";60200305;"Felmayergasse";"Wien";90000;48.2729674263776;16.4322892902841;""
214460411;"stop";60200306;"Fendigasse";"Wien";90000;48.1839374141751;16.3557913215128;""
214460412;"stop";60200307;"Sonnleithnergasse";"Wien";90000;48.1789264788618;16.3639650440153;""
214460413;"stop";60200308;"Gspöttgraben";"Wien";90000;48.2558826841719;16.3145561817955;""
214460414;"stop";60200309;"Fernsprechamt Heiligenstadt";"Wien";90000;48.2541284465087;16.3605718828887;""
214460415;"stop";60200310;"Ferry-Dusika-Stadion";"Wien";90000;48.2097499172516;16.4267889430568;""
214460416;"stop";60200311;"Feuerwache Am Steinhof";"Wien";90000;48.2153377901739;16.2780528070673;""
214460417;"stop";60200312;"Feuerwache Grinzing";"Wien";90000;48.2615323426923;16.3324937466959;""
214460419;"stop";60200314;"Fickeysstraße";"Wien";90000;48.1672413209403;16.423554728648;""
214460420;"stop";60200315;"Filmteichstraße";"Wien";90000;48.1526264346514;16.3968516966115;""
214460421;"stop";60200316;"Finsterbuschstraße Nord";"Wien";90000;48.1722572263266;16.4998100349314;""
214460422;"stop";60200317;"Billgasse";"Wien";90000;48.2244402600392;16.4833548532003;""
214460423;"stop";60200318;"Löschniggasse";"Wien";90000;48.2227438313379;16.4807660043947;""
214460424;"stop";60200319;"1. Haidequerstraße Mitte";"Wien";90000;48.1824715578814;16.429121075947;""
214460425;"stop";60200320;"Dammhaufengasse";"Wien";90000;48.1930007196029;16.451145073453;""
214460426;"stop";60200321;"Pfarrgasse/Traviatagasse";"Wien";90000;48.1426776628055;16.3431713723014;""
214460427;"stop";60200322;"Zimbagasse";"Wien";90000;48.2061559172456;16.219229275487;""
214460428;"stop";60200323;"Auhof";"Wien";90000;48.2075668059392;16.2182035398719;""
214460429;"stop";60200324;"1. Haidequerstraße Süd";"Wien";90000;48.1809165155744;16.4281366109702;""
214460430;"stop";60200325;"Giefinggasse";"Wien";90000;48.2683051536327;16.4259091360745;""
214460431;"stop";60200326;"Firma Perfekta";"Wien";90000;48.1365411498398;16.3086810860136;""
214460432;"stop";60200327;"Rodaun Wohnheim";"Wien";90000;48.1272583094933;16.2289729363874;""
214460433;"stop";60200328;"Heinrich-von-Buol-Gasse";"Wien";90000;48.2649508785994;16.4257012215821;""
214460434;"stop";60200329;"Fischergrund";"Wien";90000;48.2155205720138;16.4408879331863;""
214460435;"stop";60200330;"Fichtnergasse";"Wien";90000;48.1871219911934;16.2888841748869;""
214460436;"stop";60200331;"Florian-Geyer-Gasse";"Wien";90000;48.1570992039973;16.3906740820464;""
214460437;"stop";60200332;"Florian-Hedorfer-Straße";"Wien";90000;48.1656164152762;16.43125497562;""
214460438;"stop";60200333;"Florianigasse";"Wien";90000;48.2127889975179;16.3456837238539;""
214460439;"stop";60200334;"Floridsdorf";"Wien";90000;48.2568021115122;16.4002609444704;""
214460440;"stop";60200335;"Joseph-Lister-Gasse";"Wien";90000;48.1751423756475;16.2695332517739;""
214460441;"stop";60200336;"Flotowgasse";"Wien";90000;48.2405873160454;16.3388228063172;""
214460442;"stop";60200337;"Flugfeldstraße";"Wien";90000;48.2156610926167;16.504335114285;""
214460443;"stop";60200338;"Flötzersteig";"Wien";90000;48.2038358683923;16.2788595554754;""
214460444;"stop";60200339;"Flötzersteigbrücke";"Wien";90000;48.2071866668199;16.2907762147493;""
214460445;"stop";60200340;"Hadersdorf Forstgarten";"Wien";90000;48.2181245254805;16.2178966969943;""
214460446;"stop";60200341;"Forsthausgasse";"Wien";90000;48.245239241564;16.3749877483106;""
214460447;"stop";60200342;"Frachtenbahnhof Lobau Hafen";"Wien";90000;48.1864240753325;16.4776378204615;""
214460448;"stop";60200343;"Franz-Asenbauer-Gasse";"Wien";90000;48.1547195851533;16.2712263014732;""
214460449;"stop";60200344;"Franz-Josef-Spital";"Wien";90000;48.1749181422136;16.3488902164128;""
214460450;"stop";60200345;"Franz-Josefs-Bahnhof";"Wien";90000;48.2259256433794;16.3615948009271;""
214460451;"stop";60200346;"Krankenanstalt Rudolfstiftung";"Wien";90000;48.1966329107889;16.3921418779214;""
214460452;"stop";60200347;"Franz-Pletersky-Weg";"Wien";90000;48.2132809843069;16.4506118853135;""
214460453;"stop";60200348;"Franzensbrücke";"Wien";90000;48.2137921839134;16.391730000783;""
214460454;"stop";60200349;"Franzosenweg";"Wien";90000;48.1401502758275;16.3827956899141;""
214460455;"stop";60200350;"Forchheimergasse";"Wien";90000;48.1409293291116;16.3064079190671;""
214460456;"stop";60200351;"Freesienweg";"Wien";90000;48.2044955958403;16.2426286344682;""
214460457;"stop";60200352;"Freiheitsplatz";"Wien";90000;48.3014338781399;16.4162489148335;""
214460458;"stop";60200353;"Freihofsiedlung";"Wien";90000;48.2425271768776;16.4502732275717;""
214460459;"stop";60200354;"Kraftwerk Freudenau";"Wien";90000;48.1744252023719;16.479137600397;""
214460460;"stop";60200355;"Freyenthurmgasse";"Wien";90000;48.2056662766954;16.2566587895559;""
214460461;"stop";60200356;"Freytaggasse";"Wien";90000;48.2562249700204;16.4030344311548;""
214460462;"stop";60200357;"Friedensbrücke";"Wien";90000;48.227031031543;16.3648794355547;""
214460463;"stop";60200358;"Baumgarten";"Wien";90000;48.1990655500473;16.2714931525076;""
214460464;"stop";60200359;"Friedensgasse";"Wien";90000;48.2032554293941;16.4024676563252;""
214460465;"stop";60200360;"Mariabrunn Kirche";"Wien";90000;48.2077324834779;16.2314152978505;""
214460466;"stop";60200361;"Friedjunggasse";"Wien";90000;48.1652390990131;16.4191285144387;""
214460467;"stop";60200362;"Friedlgasse";"Wien";90000;48.2457312811781;16.3421352881588;""
214460468;"stop";60200363;"Friedrich-Engels-Platz";"Wien";90000;48.2442752741901;16.3797263087607;""
214460469;"stop";60200364;"Friedstraße";"Wien";90000;48.2454412359403;16.4046360697309;""
214460470;"stop";60200365;"Frödenplatz";"Wien";90000;48.1553022830818;16.3586566691101;""
214460471;"stop";60200366;"Frömmlgasse";"Wien";90000;48.25624878565;16.3921261617734;""
214460472;"stop";60200367;"Fröschelgasse";"Wien";90000;48.2519985438406;16.3200519114992;""
214460473;"stop";60200368;"Längenfeldgasse/Flurschützstr.";"Wien";90000;48.1793524641633;16.3400701600147;""
214460474;"stop";60200369;"Fultonstraße";"Wien";90000;48.2532143247375;16.4140458886203;""
214460475;"stop";60200370;"Funkengerngasse";"Wien";90000;48.2153805037468;16.2934333291871;""
214460476;"stop";60200371;"Seegasse";"Wien";90000;48.223065852404;16.361391507508;""
214460477;"stop";60200372;"Gallitzinstraße";"Wien";90000;48.2140792075348;16.3015214525762;""
214460478;"stop";60200373;"Kaltenleutgebner Straße 10/63";"Wien";90000;48.13182380801;16.2463207783429;""
214460479;"stop";60200374;"Altes Gasthaus Maut";"Wien";90000;48.129087534134;16.2328783552932;""
214460480;"stop";60200375;"Gasthaus Zum Friedhof";"Wien";90000;48.2964572336765;16.4324951249073;""
214460481;"stop";60200376;"Gatterburggasse";"Wien";90000;48.2392016532224;16.3492292941842;""
214460482;"stop";60200377;"Gattergasse";"Wien";90000;48.1605151004917;16.4225485946184;""
214460483;"stop";60200378;"Gatterhölzl";"Wien";90000;48.17587981702;16.3187580206486;""
214460484;"stop";60200379;"Gaudenzdorfer Gürtel";"Wien";90000;48.1872394088813;16.343096777382;""
214460485;"stop";60200380;"Gaußplatz";"Wien";90000;48.226283227999;16.3699127478358;""
214460486;"stop";60200381;"Gaßmannstraße";"Wien";90000;48.1747726979405;16.3133397825823;""
214460487;"stop";60200382;"Geiereckstraße";"Wien";90000;48.1750364392829;16.3992177125686;""
214460488;"stop";60200383;"Geistingergasse";"Wien";90000;48.2453686304279;16.3627489061211;""
214460489;"stop";60200384;"Gellertplatz";"Wien";90000;48.1750083687876;16.3826390690774;""
214460490;"stop";60200385;"Gemeindeberggasse";"Wien";90000;48.1811830488696;16.2648591917787;""
214460491;"stop";60200386;"General-Motors-Werk";"Wien";90000;48.2177133002894;16.5031307126095;""
214460492;"stop";60200387;"Genochplatz";"Wien";90000;48.2290498582131;16.4557214340545;""
214460493;"stop";60200388;"Brünner Straße/Hanreitergasse";"Wien";90000;48.2841423777337;16.4130149677753;""
214460494;"stop";60200389;"Gerhardusgasse";"Wien";90000;48.231698143301;16.3662550302962;""
214460495;"stop";60200390;"Geringergasse";"Wien";90000;48.168003893777;16.4259624861951;""
214460496;"stop";60200391;"Gernotgasse";"Wien";90000;48.2197433978715;16.5330398050822;""
214460497;"stop";60200392;"Geroldgasse";"Wien";90000;48.2390644893369;16.2835859798437;""
214460498;"stop";60200393;"Gersthof";"Wien";90000;48.2314050830626;16.3288346209239;""
214460499;"stop";60200394;"Ehrenpreisgasse";"Wien";90000;48.2180723868195;16.4611459602165;""
214460500;"stop";60200395;"Gersthofer Friedhof";"Wien";90000;48.229973670045;16.3161957512738;""
214460501;"stop";60200396;"Getreidemarkt";"Wien";90000;48.2018145414104;16.3629281252388;""
214460502;"stop";60200397;"Geusaugasse";"Wien";90000;48.2038354378498;16.3942618968004;""
214460503;"stop";60200398;"Auhof Scheringgasse";"Wien";90000;48.2073082722517;16.2204375314694;""
214460504;"stop";60200399;"Zippererstraße";"Wien";90000;48.179498943668;16.4111237150936;""
214460505;"stop";60200400;"Heinrich-Drimmel-Platz";"Wien";90000;48.1880809480842;16.3908683370721;""
214460506;"stop";60200401;"Ghelengasse";"Wien";90000;48.1802982669522;16.2595084589462;""
214460507;"stop";60200402;"Gitlbauergasse";"Wien";90000;48.2702733137564;16.4479506870791;""
214460508;"stop";60200403;"Gladiolenweg";"Wien";90000;48.2375487553197;16.4790576525816;""
214460509;"stop";60200404;"Glanzing";"Wien";90000;48.2432484005433;16.3215491161882;""
214460510;"stop";60200405;"Glatzgasse";"Wien";90000;48.2333465789855;16.3531718803691;""
214460511;"stop";60200406;"Glawatschweg";"Wien";90000;48.1636739540526;16.2661874024241;""
214460512;"stop";60200407;"Glockengasse";"Wien";90000;48.2178345330391;16.3817358565497;""
214460513;"stop";60200408;"Gloriettegasse";"Wien";90000;48.1829953483652;16.2920616573383;""
214460514;"stop";60200409;"Glossystraße";"Wien";90000;48.2124399810633;16.2359536754724;""
214460515;"stop";60200410;"Gobergasse";"Wien";90000;48.1792068680594;16.2687346234077;""
214460516;"stop";60200411;"Goethehof";"Wien";90000;48.2291988257154;16.4193799424005;""
214460517;"stop";60200412;"Gogolgasse";"Wien";90000;48.1827901422617;16.2758572523424;""
214460518;"stop";60200413;"Goldhammergasse";"Wien";90000;48.1443048912375;16.3227596855182;""
214460519;"stop";60200414;"Gotthelfgasse";"Wien";90000;48.2272772849941;16.4726896551917;""
214460520;"stop";60200415;"Graben/Petersplatz";"Wien";90000;48.2091602671365;16.3695651177101;""
214460521;"stop";60200416;"Graf-Seilern-Gasse";"Wien";90000;48.1705626957831;16.3081385931017;""
214460522;"stop";60200417;"Grasbergergasse";"Wien";90000;48.1864390908529;16.4006707196364;""
214460523;"stop";60200418;"Grasgasse";"Wien";90000;48.2291442671942;16.2819809448409;""
214460524;"stop";60200419;"Gredlerstraße";"Wien";90000;48.2139682887084;16.379579471761;""
214460525;"stop";60200420;"Gregor-Mendel-Straße";"Wien";90000;48.233860441586;16.3377590216468;""
214460526;"stop";60200421;"Gregorygasse";"Wien";90000;48.1572069582224;16.3053904348033;""
214460527;"stop";60200422;"Eßling, Schippanisiedlung";"Wien";90000;48.2193728227033;16.5443022032005;""
214460528;"stop";60200423;"Greutberggasse";"Wien";90000;48.2278773312611;16.2051549159531;""
214460529;"stop";60200424;"Griegstraße";"Wien";90000;48.2492141070592;16.3753139240549;""
214460530;"stop";60200425;"Enkplatz";"Wien";90000;48.1745585984357;16.4156476889851;""
214460531;"stop";60200426;"Grinzing";"Wien";90000;48.2554888518158;16.3421498976445;""
214460532;"stop";60200427;"Am Bahnhof";"Wien";90000;48.2239464453706;16.451093257885;""
214460533;"stop";60200428;"Grinzinger Straße";"Wien";90000;48.2547568477701;16.3653663081209;""
214460534;"stop";60200429;"Donaustadtstraße/Lange Allee";"Wien";90000;48.2273792375334;16.4445192680791;""
214460535;"stop";60200430;"Großer Biberhaufen";"Wien";90000;48.2019699537852;16.4730528663973;""
214460536;"stop";60200431;"Großjedlersdorf";"Wien";90000;48.2765011216721;16.4085710955736;""
214460537;"stop";60200432;"Großmarktstraße";"Wien";90000;48.1464239597667;16.3669576423577;""
214460538;"stop";60200433;"Grundäckergasse/Laaer-Berg-Str";"Wien";90000;48.1389280127238;16.3998049701954;""
214460539;"stop";60200434;"Gruschaplatz";"Wien";90000;48.1953930404936;16.2826352685785;""
214460540;"stop";60200435;"Gräßlplatz";"Wien";90000;48.1766832316344;16.3973238203311;""
214460541;"stop";60200436;"Gumpendorfer Straße";"Wien";90000;48.1905491232843;16.3378383485559;""
214460542;"stop";60200437;"Grenzgasse";"Wien";90000;48.1932829019408;16.3296874184615;""
214460543;"stop";60200438;"Guneschgasse";"Wien";90000;48.2365301073457;16.3535498696925;""
214460544;"stop";60200439;"Gunoldstraße";"Wien";90000;48.2446584060241;16.3617118100434;""
214460545;"stop";60200440;"Guntherstraße";"Wien";90000;48.2023748630519;16.3267669966766;""
214460546;"stop";60200441;"Eßling, Stadtgrenze";"Wien";90000;48.2083003534198;16.5403017118301;""
214460547;"stop";60200442;"Gusenleithnergasse";"Wien";90000;48.1946498171226;16.2900609324448;""
214460548;"stop";60200443;"Gustav-Pick-Gasse";"Wien";90000;48.2419898372605;16.3260192874618;""
214460549;"stop";60200444;"Gutheil-Schoder-Gasse";"Wien";90000;48.159351473845;16.3357135325887;""
214460550;"stop";60200445;"Gutraterplatz";"Wien";90000;48.2077230922532;16.309342689805;""
214460551;"stop";60200446;"Gußhausstraße";"Wien";90000;48.1978090530568;16.3751536446236;""
214460552;"stop";60200447;"Gußriegelstraße";"Wien";90000;48.1663280267089;16.3588362613007;""
214460553;"stop";60200448;"Gymnasiumstraße";"Wien";90000;48.2300110482388;16.3447447181018;""
214460554;"stop";60200449;"Günselgasse";"Wien";90000;48.2165558086296;16.2548656634195;""
214460555;"stop";60200450;"Dornbach, Güpferlingstraße";"Wien";90000;48.2263656188788;16.3077178590973;""
214460556;"stop";60200451;"Gütenbachstraße";"Wien";90000;48.1378814820639;16.2415404139464;""
214460558;"stop";60200453;"Gärtnerstraße";"Wien";90000;48.1910959097521;16.4398428452564;""
214460559;"stop";60200454;"Haberditzlgasse";"Wien";90000;48.270474967776;16.453164317732;""
214460560;"stop";60200455;"Haberlandtgasse";"Wien";90000;48.2188288841755;16.4899328032663;""
214460561;"stop";60200456;"Neulerchenfelder Str/Haberlg";"Wien";90000;48.2117011076518;16.3311517411494;""
214460562;"stop";60200457;"Habsburgergasse";"Wien";90000;48.2076229258751;16.3678016058891;""
214460563;"stop";60200458;"Beingasse";"Wien";90000;48.1994074136524;16.3322829119122;""
214460564;"stop";60200459;"Hadersdorfer Hauptstraße";"Wien";90000;48.2099150893327;16.21923417479;""
214460565;"stop";60200460;"Hadersdorf";"Wien";90000;48.210378079185;16.2235790890371;""
214460566;"stop";60200461;"Oberzellergasse";"Wien";90000;48.1918650842769;16.3949612152611;""
214460567;"stop";60200462;"Stammersdorfer Kellergasse";"Wien";90000;48.3072696059728;16.4034246549895;""
214460568;"stop";60200463;"11. Haidequerstraße";"Wien";90000;48.1753611712162;16.4632606605762;""
214460569;"stop";60200464;"7. Haidequerstraße";"Wien";90000;48.1791237716289;16.442158443573;""
214460570;"stop";60200465;"Haidestraße";"Wien";90000;48.1795147107734;16.426695281292;""
214460571;"stop";60200466;"Dreherstraße";"Wien";90000;48.1568497983273;16.4738333182505;""
214460572;"stop";60200467;"Eckpergasse";"Wien";90000;48.2333281014176;16.3160463770985;""
214460573;"stop";60200468;"Halteraugasse";"Wien";90000;48.251951339701;16.3639373224652;""
214460574;"stop";60200469;"Halterlacken";"Wien";90000;48.1601289303822;16.4610857651892;""
214460575;"stop";60200470;"Hans-Mandl-Berufsschule";"Wien";90000;48.1815288748051;16.338604554173;""
214460576;"stop";60200471;"Empergergasse";"Wien";90000;48.28630893196;16.4141770643777;""
214460577;"stop";60200472;"Hütteldorfer Str./Lützowgasse";"Wien";90000;48.1972417031499;16.2948877209899;""
214460578;"stop";60200473;"Hardeggasse";"Wien";90000;48.2209086911142;16.4579364596124;""
214460579;"stop";60200474;"Hardtgasse";"Wien";90000;48.237061299436;16.349040279794;""
214460580;"stop";60200475;"Harrachgasse";"Wien";90000;48.2222966881808;16.4251961203107;""
214460581;"stop";60200476;"Hartlebengasse";"Wien";90000;48.2256676720914;16.4647445539538;""
214460582;"stop";60200477;"Haschafeld";"Wien";90000;48.2252058565286;16.475187499332;""
214460583;"stop";60200478;"Haselbrunnerstraße";"Wien";90000;48.1372679091556;16.2504226670537;""
